lastSpellID,secondLastSpellID,thirdLastSpellID,timeSinceLastCast,nameplateCount,secondaryResource,secondaryResourceMax,blizzardRecommendation,combatDuration,specID,target_spellID
375087,357210,362969,0.9,1,4,5,356995,14.2,1467,356995
357211,356995,357208,2.24,1,0,5,361469,177.7,1467,361469
356995,357208,362969,0.82,6,2,5,357211,16.7,1467,357211
357210,357210,370452,1.79,1,5,5,357211,218.8,1467,356995
357208,357208,436335,2.64,8,1,5,357211,181.8,1467,357211
359073,357210,370452,1.8,3,2,5,370452,175.3,1467,370452
356995,361469,359073,1.94,7,3,5,357208,172.6,1467,356995
356995,361469,357211,2.51,3,4,5,370553,12.7,1467,370553
362969,370553,361469,1.76,1,2,5,359073,238.9,1467,375087
357208,362969,370452,2.06,7,1,5,362969,123.1,1467,362969
361469,362969,361469,0.88,6,1,5,357210,134.9,1467,357210
436335,357211,375087,0.72,3,2,5,362969,77.1,1467,362969
359073,361469,357211,1.44,2,4,5,361469,67.9,1467,361469
356995,357210,357211,1.46,1,0,5,359073,288.4,1467,359073
361469,362969,436335,2.07,7,4,5,375087,271.8,1467,436335
375087,357210,357211,1.15,5,2,5,375087,194.9,1467,375087
357208,361469,370452,2.07,6,3,5,361469,72.6,1467,361469
359073,370452,357210,1.42,7,5,5,375087,120.9,1467,375087
370452,357208,361469,2.54,3,2,5,436335,50.0,1467,357208
362969,361469,362969,1.46,2,4,5,357210,5.0,1467,375087
370553,357208,357208,0.85,6,0,5,362969,157.9,1467,362969
