lastSpellID,secondLastSpellID,thirdLastSpellID,timeSinceLastCast,nameplateCount,secondaryResource,secondaryResourceMax,blizzardRecommendation,combatDuration,specID,target_spellID
320341,228477,189110,2.77,2,1,5,263642,100.8,581,228477
212084,263642,320341,2.84,3,2,5,185123,171.0,581,185123
204596,204021,204021,0.82,2,4,5,212084,179.1,581,212084
212084,204596,320341,1.81,2,5,5,185123,204.6,581,185123
228477,212084,263642,2.74,7,4,5,247454,268.3,581,247454
258920,204596,247454,2.67,1,0,5,258920,197.1,581,258920
247454,204596,258920,0.99,1,5,5,212084,280.9,581,212084
189110,320341,228477,2.21,6,2,5,258920,174.6,581,258920
203720,320341,320341,0.69,1,2,5,185123,159.1,581,185123
189110,228477,263642,1.22,1,5,5,189110,233.7,581,185123
320341,204596,258920,2.55,4,4,5,247454,225.1,581,247454
228477,203720,212084,2.73,4,1,5,263642,160.1,581,263642
204596,247454,320341,0.7,7,3,5,320341,244.6,581,320341
204596,212084,212084,1.45,3,3,5,204021,233.9,581,228477
204021,203720,228477,0.79,2,4,5,203720,133.6,581,263642
212084,204021,204021,1.07,3,1,5,263642,181.5,581,263642
247454,258920,203720,1.66,1,5,5,263642,256.9,581,263642
212084,212084,320341,1.7,5,3,5,185123,153.5,581,185123
320341,203720,204596,1.64,1,2,5,204021,0.3,581,212084
228477,204021,263642,2.77,5,4,5,203720,26.4,581,320341
247454,212084,247454,2.55,2,4,5,247454,30.8,581,247454
228477,247454,204021,2.54,2,3,5,204021,104.4,581,204596
212084,247454,212084,1.06,1,3,5,204021,37.0,581,204021
189110,263642,204021,0.59,1,5,5,228477,278.6,581,228477
203720,212084,212084,1.93,3,3,5,212084,297.4,581,212084
263642,263642,203720,0.81,5,4,5,203720,133.0,581,203720
203720,203720,263642,2.7,4,5,5,204021,197.6,581,204021
203720,228477,204596,1.57,7,3,5,320341,280.7,581,320341
204596,204021,263642,0.62,3,4,5,189110,0.9,581,212084
203720,189110,247454,0.68,6,5,5,247454,42.3,581,247454
203720,263642,320341,2.0,3,1,5,247454,109.7,581,228477
212084,263642,228477,2.28,6,4,5,228477,189.9,581,247454
320341,204596,189110,1.0,1,5,5,228477,213.0,581,204021
320341,247454,204021,1.79,1,2,5,203720,30.6,581,203720
228477,204596,204021,2.41,8,2,5,228477,183.1,581,228477
228477,189110,258920,2.93,8,5,5,203720,126.0,581,203720
204596,263642,228477,1.94,6,5,5,258920,67.2,581,258920
203720,204021,203720,2.93,2,1,5,212084,226.2,581,228477
320341,212084,247454,2.33,8,4,5,247454,181.1,581,247454
263642,212084,258920,0.61,1,3,5,228477,41.2,581,228477
263642,203720,258920,2.08,2,5,5,203720,22.2,581,203720
320341,204596,320341,1.02,7,2,5,320341,16.7,581,320341
204596,204021,189110,2.95,1,4,5,258920,297.9,581,258920
263642,228477,204021,0.89,3,5,5,204596,241.0,581,204596
320341,204021,203720,1.94,3,1,5,203720,261.5,581,203720
320341,263642,228477,0.63,1,1,5,212084,153.0,581,228477
228477,258920,212084,0.56,3,3,5,263642,43.7,581,212084
228477,247454,263642,2.87,6,3,5,185123,227.4,581,185123
212084,212084,203720,1.65,1,1,5,204021,34.3,581,204596
204596,258920,263642,2.74,6,4,5,247454,276.9,581,247454
247454,320341,204021,2.55,6,4,5,247454,161.9,581,247454
204021,204596,263642,1.98,1,0,5,203720,232.9,581,203720
258920,247454,204596,1.13,6,3,5,204021,111.7,581,203720
263642,258920,263642,2.53,6,4,5,228477,238.3,581,320341
204596,258920,189110,2.12,5,2,5,320341,295.2,581,320341
189110,203720,212084,1.71,1,3,5,204596,275.8,581,204596
258920,203720,247454,2.56,1,0,5,203720,199.7,581,203720
320341,258920,203720,1.16,4,3,5,263642,77.1,581,263642
203720,263642,189110,2.27,7,4,5,204596,228.0,581,204596
228477,320341,263642,0.62,7,3,5,189110,2.0,581,228477
228477,258920,228477,2.58,1,2,5,203720,55.2,581,203720
189110,204596,247454,1.93,1,3,5,203720,26.1,581,258920
247454,212084,247454,0.82,1,1,5,203720,177.1,581,203720
320341,263642,189110,0.76,6,4,5,204596,290.7,581,204596
320341,204596,204021,2.99,1,4,5,263642,164.7,581,263642
228477,203720,247454,2.34,1,1,5,263642,191.8,581,263642
204596,320341,247454,2.2,7,5,5,263642,190.6,581,263642
320341,320341,204021,0.71,8,2,5,228477,87.2,581,320341
228477,320341,189110,1.92,8,3,5,185123,71.9,581,185123
203720,228477,247454,1.04,3,2,5,258920,252.5,581,258920
204021,204021,258920,2.89,2,3,5,212084,141.7,581,212084
204021,258920,212084,1.46,6,5,5,263642,183.2,581,263642
320341,320341,263642,1.34,8,5,5,247454,229.4,581,247454
247454,247454,247454,1.89,1,2,5,189110,138.6,581,185123
203720,204596,212084,1.4,1,0,5,258920,89.3,581,258920
228477,203720,247454,1.7,8,0,5,204596,235.0,581,204596
204596,203720,204596,2.42,3,0,5,204021,114.5,581,204021
258920,212084,247454,1.58,8,0,5,320341,89.5,581,320341
212084,204021,320341,1.43,3,3,5,320341,163.6,581,212084
263642,228477,228477,1.15,3,4,5,247454,142.2,581,247454
247454,204596,258920,2.5,2,3,5,185123,149.3,581,185123
212084,204021,263642,1.93,3,1,5,204021,280.3,581,263642
189110,189110,247454,2.12,7,5,5,247454,164.1,581,247454
189110,203720,204596,1.77,6,5,5,247454,53.9,581,247454
320341,228477,204596,1.24,4,4,5,228477,267.1,581,228477
204596,320341,212084,2.49,1,3,5,189110,231.4,581,263642
212084,258920,228477,2.01,2,4,5,263642,175.4,581,263642
228477,228477,212084,0.98,7,3,5,204021,158.8,581,204021
258920,228477,263642,2.89,2,4,5,204021,211.9,581,204021
204596,263642,204596,2.35,2,2,5,228477,111.1,581,228477
203720,204021,258920,2.46,7,2,5,185123,209.8,581,185123
320341,320341,204596,2.77,6,5,5,185123,232.4,581,185123
204021,228477,189110,1.89,2,3,5,185123,120.4,581,185123
204596,263642,263642,0.74,2,5,5,185123,121.5,581,185123
228477,212084,263642,1.64,1,4,5,203720,275.1,581,203720
320341,204021,228477,0.9,1,4,5,212084,299.8,581,212084
228477,258920,189110,1.92,1,0,5,212084,131.5,581,204596
189110,320341,247454,0.92,3,1,5,189110,185.1,581,212084
258920,263642,204596,2.95,1,2,5,263642,266.3,581,263642
263642,203720,247454,0.83,8,1,5,212084,284.5,581,212084
204596,247454,203720,2.49,8,4,5,320341,5.4,581,228477
228477,258920,204596,2.59,5,4,5,204021,123.6,581,247454
258920,247454,247454,2.22,1,4,5,263642,235.2,581,263642
258920,203720,204596,0.86,1,3,5,204021,226.5,581,204021
247454,228477,203720,1.12,7,1,5,320341,237.0,581,320341
189110,263642,263642,2.56,3,2,5,212084,211.1,581,203720
263642,228477,204021,2.94,1,2,5,204596,120.8,581,258920
263642,263642,247454,2.52,3,3,5,228477,107.2,581,228477
212084,258920,203720,1.42,3,2,5,228477,246.3,581,228477
320341,212084,204021,2.82,3,2,5,204021,30.8,581,204021
263642,247454,247454,1.55,1,1,5,212084,166.9,581,212084
203720,204596,204021,2.64,4,1,5,228477,277.6,581,228477
212084,263642,212084,0.64,7,3,5,203720,285.8,581,320341
204596,203720,189110,2.81,2,4,5,204596,218.6,581,204596
204596,228477,258920,0.94,5,3,5,258920,263.5,581,203720
204596,258920,263642,1.36,4,5,5,204021,215.8,581,247454
212084,189110,263642,2.2,7,1,5,263642,77.8,581,263642
204596,204596,228477,1.84,6,4,5,228477,104.0,581,228477
228477,204596,212084,1.36,5,5,5,263642,174.5,581,185123
212084,189110,204596,0.53,3,3,5,204021,270.0,581,185123
258920,247454,247454,1.18,2,1,5,203720,297.3,581,203720
204021,247454,247454,1.29,2,5,5,203720,15.3,581,203720
203720,247454,263642,0.86,1,1,5,258920,60.4,581,258920
203720,228477,189110,0.85,8,4,5,263642,114.4,581,263642
258920,258920,247454,1.46,1,5,5,228477,68.8,581,228477
204021,203720,320341,2.72,8,0,5,320341,65.3,581,320341
247454,228477,228477,2.72,1,3,5,185123,215.1,581,185123
263642,204021,204596,1.1,3,3,5,258920,292.1,581,258920
203720,247454,263642,2.63,5,5,5,247454,99.7,581,247454
212084,204021,204021,1.45,1,3,5,228477,96.9,581,204021
320341,228477,247454,2.46,1,2,5,228477,2.6,581,228477
228477,212084,204021,2.84,1,3,5,189110,104.5,581,258920
320341,189110,263642,0.57,3,5,5,204021,178.5,581,204021
320341,189110,320341,1.84,3,5,5,258920,116.4,581,258920
189110,228477,228477,2.49,7,0,5,320341,106.8,581,320341
263642,204596,204021,2.24,4,4,5,263642,81.1,581,263642
204596,320341,204021,2.79,5,0,5,320341,10.5,581,320341
258920,247454,203720,2.01,7,3,5,185123,255.7,581,185123
203720,212084,258920,0.97,1,1,5,263642,73.6,581,263642
203720,263642,189110,2.82,1,0,5,203720,1.5,581,203720
228477,212084,320341,2.77,7,5,5,247454,274.7,581,247454
247454,204596,263642,0.76,8,5,5,320341,143.9,581,320341
258920,204596,263642,1.16,2,2,5,263642,97.4,581,263642
203720,212084,247454,1.65,2,0,5,203720,125.4,581,203720
258920,204021,247454,2.99,2,5,5,247454,148.9,581,247454
204596,204596,204021,1.72,3,0,5,263642,277.1,581,263642
247454,228477,212084,0.83,8,5,5,320341,2.5,581,320341
258920,203720,247454,2.34,1,0,5,204021,45.4,581,204021
189110,212084,247454,1.47,4,4,5,247454,276.9,581,247454
204596,228477,247454,1.45,6,4,5,320341,103.1,581,320341
320341,258920,228477,2.32,3,2,5,204021,151.5,581,204021
204596,203720,212084,1.6,2,0,5,212084,73.9,581,212084
204596,258920,320341,0.91,3,2,5,204596,289.6,581,204596
204596,263642,247454,2.41,2,5,5,204596,134.9,581,247454
247454,204596,204021,2.26,1,1,5,204021,209.9,581,204021
189110,320341,189110,1.12,3,5,5,247454,204.9,581,247454
204021,204596,204021,0.98,6,4,5,204596,203.5,581,247454
258920,247454,203720,2.37,3,4,5,204596,167.7,581,204596
204021,204596,204021,1.57,6,4,5,185123,268.4,581,185123
258920,263642,320341,1.48,1,4,5,204021,177.3,581,204021
228477,247454,228477,2.1,3,1,5,204021,129.9,581,204021
212084,204021,228477,1.04,1,3,5,185123,104.2,581,185123
320341,203720,263642,1.64,6,3,5,228477,276.8,581,228477
263642,228477,263642,2.58,1,2,5,258920,10.2,581,204021
228477,228477,258920,1.57,1,3,5,204596,69.1,581,204596
263642,189110,247454,1.21,2,2,5,185123,223.6,581,185123
203720,228477,189110,1.88,2,1,5,258920,139.4,581,258920
212084,320341,258920,1.24,1,0,5,258920,240.2,581,204596
258920,203720,189110,1.46,1,2,5,212084,148.7,581,212084
320341,228477,263642,1.26,1,5,5,185123,202.4,581,185123
189110,258920,320341,1.8,7,4,5,228477,173.7,581,247454
320341,204021,189110,2.11,1,5,5,204021,240.8,581,204021
320341,189110,204596,2.5,1,4,5,212084,266.9,581,212084
203720,212084,247454,2.84,3,2,5,204596,128.3,581,204596
212084,258920,263642,0.59,5,3,5,320341,54.3,581,320341
204021,247454,189110,1.4,2,4,5,258920,187.6,581,258920
258920,189110,203720,1.42,7,3,5,212084,138.6,581,320341
258920,204596,228477,0.76,3,5,5,212084,25.8,581,263642
263642,263642,258920,2.31,2,4,5,204596,55.8,581,204596
320341,263642,228477,0.64,1,0,5,258920,85.3,581,258920
204021,204596,320341,2.06,5,3,5,212084,8.9,581,212084
247454,189110,228477,2.61,1,4,5,258920,276.5,581,258920
263642,258920,247454,2.26,1,3,5,185123,246.3,581,185123
189110,247454,203720,0.9,3,3,5,212084,256.7,581,212084
228477,189110,228477,0.85,1,0,5,258920,88.3,581,258920
320341,320341,263642,2.04,5,0,5,228477,245.7,581,212084
212084,228477,212084,1.62,7,2,5,320341,83.7,581,320341
203720,212084,204596,0.79,1,3,5,212084,98.8,581,212084
263642,212084,189110,2.33,6,5,5,263642,96.4,581,263642
247454,320341,228477,1.0,2,3,5,204596,1.8,581,258920
204596,263642,320341,1.19,8,1,5,228477,263.6,581,228477
203720,247454,204596,2.36,1,0,5,258920,177.7,581,258920
263642,258920,263642,1.7,1,5,5,263642,153.8,581,263642
320341,204596,247454,2.76,1,2,5,185123,14.2,581,185123
247454,203720,189110,2.86,1,3,5,263642,144.3,581,263642
263642,204021,247454,1.28,5,0,5,258920,93.9,581,258920
228477,258920,263642,0.78,5,1,5,204021,183.1,581,204021
247454,247454,189110,1.32,1,2,5,189110,176.3,581,204021
320341,204596,320341,2.07,3,5,5,247454,273.1,581,247454
247454,203720,247454,1.7,8,3,5,203720,139.8,581,320341
203720,203720,212084,0.79,1,2,5,204021,181.2,581,204021
263642,247454,258920,1.52,7,0,5,204596,49.2,581,204596
258920,203720,247454,1.75,1,5,5,189110,202.8,581,212084
212084,203720,258920,1.79,1,1,5,258920,45.9,581,203720
320341,203720,189110,1.79,3,0,5,204021,230.9,581,204021
247454,258920,263642,1.48,4,2,5,228477,50.7,581,228477
263642,203720,320341,2.13,7,5,5,263642,162.4,581,247454
258920,212084,228477,1.51,3,1,5,204596,276.5,581,204596
204021,203720,320341,2.16,1,2,5,228477,7.7,581,228477
263642,189110,263642,0.74,1,0,5,258920,91.4,581,258920
320341,212084,263642,1.0,1,1,5,203720,178.8,581,263642
212084,204021,247454,2.56,2,1,5,228477,248.0,581,228477
212084,228477,204021,1.39,2,1,5,263642,142.1,581,263642
212084,247454,228477,2.06,3,1,5,263642,293.6,581,185123
189110,212084,204021,2.1,2,1,5,228477,78.0,581,204021
203720,204021,204021,1.5,8,3,5,228477,143.7,581,228477
258920,320341,258920,1.71,5,1,5,258920,163.9,581,258920
204596,247454,320341,1.07,1,1,5,228477,240.1,581,228477
204596,258920,189110,1.46,6,1,5,258920,113.4,581,320341
204596,258920,258920,2.19,2,3,5,185123,231.3,581,185123
