lastSpellID,secondLastSpellID,thirdLastSpellID,timeSinceLastCast,nameplateCount,secondaryResource,secondaryResourceMax,blizzardRecommendation,combatDuration,specID,target_spellID
367226,355913,366155,2.04,3,3,5,367226,131.7,1468,355913
366155,382614,364343,1.8,5,3,5,382731,295.5,1468,382731
362969,361469,367226,1.4,2,5,5,382731,295.6,1468,364343
362969,382731,382731,2.9,5,4,5,382731,227.3,1468,382731
367226,361469,382614,1.39,1,2,5,382614,227.7,1468,382614
355913,367226,362969,0.52,4,0,5,361469,38.1,1468,361469
361469,355913,355913,0.66,2,0,5,367226,241.5,1468,367226
367226,357208,360995,1.67,2,3,5,366155,177.5,1468,366155
357208,362969,382614,1.17,4,3,5,362969,283.5,1468,362969
367226,367226,362969,2.47,4,4,5,361469,77.0,1468,362969
361469,366155,357208,2.44,5,1,5,362969,175.5,1468,357208
360995,355913,382731,1.74,1,1,5,382731,8.7,1468,360995
364343,357208,367226,0.89,8,5,5,382731,34.8,1468,382731
364343,357208,360995,0.85,5,0,5,367226,81.8,1468,367226
382614,355913,357208,2.27,4,2,5,382731,241.1,1468,382731
360995,382614,382614,1.92,3,5,5,366155,261.0,1468,366155
367226,367226,360995,2.51,4,2,5,362969,176.5,1468,362969
361469,364343,361469,0.91,4,2,5,382731,57.8,1468,382731
382614,366155,362969,1.14,7,3,5,362969,132.2,1468,362969
382614,362969,362969,0.58,4,2,5,382731,108.2,1468,382731
382614,362969,361469,2.96,3,1,5,382614,134.1,1468,382614
362969,382731,367226,0.85,2,0,5,360995,18.2,1468,360995
382731,360995,382614,2.2,6,3,5,382731,100.0,1468,382731
361469,382731,362969,1.39,3,5,5,361469,298.2,1468,357208
361469,382731,382731,1.7,4,4,5,360995,28.7,1468,355913
367226,367226,382614,1.33,3,2,5,382614,217.1,1468,382614
357208,364343,364343,2.37,2,0,5,361469,135.7,1468,361469
361469,366155,364343,2.27,4,0,5,357208,222.4,1468,357208
357208,357208,382614,1.64,8,0,5,357208,51.5,1468,360995
366155,360995,355913,0.84,5,2,5,382731,278.9,1468,357208
355913,362969,367226,2.68,5,0,5,382731,51.5,1468,382731
362969,364343,357208,1.16,1,4,5,357208,223.8,1468,357208
382614,355913,362969,1.06,1,0,5,357208,84.4,1468,357208
366155,357208,367226,2.47,7,2,5,382731,217.4,1468,382731
361469,361469,367226,1.25,3,0,5,360995,171.2,1468,360995
360995,361469,366155,1.65,6,0,5,355913,210.8,1468,355913
364343,361469,357208,1.63,5,1,5,361469,174.2,1468,361469
364343,362969,382614,2.3,1,4,5,382731,297.1,1468,361469
382614,382614,362969,1.41,2,2,5,367226,179.5,1468,360995
366155,355913,382731,0.93,6,2,5,355913,299.8,1468,355913
382731,382731,382614,0.99,1,5,5,360995,99.6,1468,357208
361469,382614,366155,1.83,1,5,5,357208,230.5,1468,357208
362969,357208,355913,2.86,1,0,5,367226,139.4,1468,367226
357208,382614,382731,1.08,3,4,5,382614,1.9,1468,364343
382614,362969,355913,2.41,1,3,5,362969,194.5,1468,367226
360995,382731,382731,0.96,1,4,5,360995,111.0,1468,360995
364343,360995,355913,0.55,7,4,5,362969,156.8,1468,362969
361469,382731,360995,0.77,6,4,5,382614,37.7,1468,382614
362969,367226,367226,2.48,8,5,5,355913,184.7,1468,355913
366155,364343,366155,1.32,5,2,5,367226,163.8,1468,367226
382731,382614,366155,0.84,8,4,5,382731,72.3,1468,382731
362969,357208,364343,1.11,1,1,5,364343,215.4,1468,361469
367226,382731,360995,1.74,2,4,5,357208,207.2,1468,357208
360995,366155,355913,1.51,8,2,5,362969,232.7,1468,364343
367226,367226,367226,1.02,1,4,5,366155,147.0,1468,366155
357208,382614,361469,0.75,8,5,5,382731,82.4,1468,382731
361469,357208,357208,1.45,3,0,5,355913,131.4,1468,355913
382731,360995,382731,1.57,1,3,5,366155,151.4,1468,366155
382731,362969,364343,1.17,7,4,5,362969,248.9,1468,362969
362969,364343,355913,2.3,5,3,5,364343,6.5,1468,364343
367226,357208,357208,0.65,7,2,5,382614,197.4,1468,382614
361469,362969,382614,1.34,2,3,5,367226,29.6,1468,367226
364343,367226,382731,2.1,3,2,5,362969,161.5,1468,362969
382614,355913,364343,0.63,3,1,5,366155,11.0,1468,366155
364343,361469,364343,1.74,3,0,5,360995,157.4,1468,360995
361469,355913,364343,1.22,7,1,5,382614,165.1,1468,382614
355913,360995,360995,1.83,1,3,5,357208,237.9,1468,357208
362969,382614,357208,2.35,1,1,5,367226,147.1,1468,367226
382614,361469,362969,1.85,3,4,5,360995,265.2,1468,360995
360995,382614,364343,0.58,8,4,5,360995,66.3,1468,360995
357208,382731,366155,1.51,1,3,5,357208,48.2,1468,357208
361469,362969,367226,1.53,5,3,5,382731,73.7,1468,382731
382731,366155,361469,1.3,5,4,5,357208,52.4,1468,357208
362969,367226,367226,2.9,3,1,5,355913,33.3,1468,355913
382614,357208,382731,1.65,6,2,5,382731,32.2,1468,382731
361469,367226,367226,2.45,4,0,5,357208,192.4,1468,382614
361469,364343,382614,1.54,5,4,5,367226,281.6,1468,355913
355913,362969,364343,0.64,1,2,5,361469,62.1,1468,361469
360995,366155,364343,1.35,3,4,5,361469,62.1,1468,361469
366155,355913,355913,2.12,1,3,5,361469,238.0,1468,361469
366155,360995,360995,0.95,1,0,5,367226,171.6,1468,357208
355913,360995,357208,0.94,1,1,5,367226,120.5,1468,367226
357208,366155,364343,2.69,6,1,5,355913,176.2,1468,355913
382614,366155,362969,1.13,6,0,5,362969,233.9,1468,362969
366155,382731,362969,0.63,1,4,5,382614,114.6,1468,382614
361469,364343,361469,2.73,2,3,5,382614,265.2,1468,382614
357208,362969,364343,2.32,1,0,5,364343,30.3,1468,364343
360995,360995,367226,1.44,6,3,5,360995,78.4,1468,355913
357208,364343,382614,1.33,8,4,5,364343,64.4,1468,362969
367226,366155,364343,2.88,1,5,5,357208,243.6,1468,357208
361469,355913,366155,1.73,3,3,5,355913,10.4,1468,382614
382731,382614,357208,1.66,6,3,5,367226,77.9,1468,357208
366155,360995,364343,1.83,3,5,5,367226,123.2,1468,367226
382614,362969,360995,2.09,1,2,5,364343,291.0,1468,364343
366155,382731,360995,2.1,2,2,5,361469,186.3,1468,361469
355913,355913,382614,3.0,2,2,5,364343,199.1,1468,364343
366155,364343,382731,1.62,1,4,5,360995,81.2,1468,360995
362969,357208,357208,2.46,1,3,5,357208,289.3,1468,366155
362969,364343,367226,1.57,8,2,5,362969,5.5,1468,382731
364343,382614,367226,1.53,1,3,5,360995,172.3,1468,360995
382731,362969,355913,0.6,1,3,5,357208,235.0,1468,357208
366155,367226,367226,2.82,4,3,5,364343,121.8,1468,364343
367226,360995,362969,0.56,8,5,5,357208,6.3,1468,357208
366155,367226,355913,2.44,5,5,5,364343,47.1,1468,364343
361469,357208,366155,1.24,2,1,5,361469,178.4,1468,361469
382614,361469,364343,1.03,7,5,5,355913,136.5,1468,355913
360995,357208,366155,2.26,1,3,5,357208,123.9,1468,357208
382614,360995,360995,0.94,7,0,5,362969,283.1,1468,362969
355913,366155,382731,0.89,2,2,5,360995,96.6,1468,367226
357208,382614,355913,2.47,4,2,5,366155,140.9,1468,366155
366155,355913,357208,2.56,5,1,5,367226,83.3,1468,367226
357208,364343,364343,1.47,4,2,5,355913,279.0,1468,355913
367226,357208,367226,0.76,1,2,5,364343,176.1,1468,364343
361469,362969,361469,2.01,1,5,5,364343,231.6,1468,364343
362969,360995,366155,2.34,1,2,5,364343,242.9,1468,364343
360995,366155,355913,1.85,6,4,5,366155,152.8,1468,366155
362969,366155,360995,1.42,1,0,5,361469,121.2,1468,361469
382731,361469,361469,2.03,7,1,5,382731,286.5,1468,382731
364343,362969,366155,0.52,6,4,5,382731,63.7,1468,382731
360995,357208,355913,2.63,4,2,5,362969,153.0,1468,362969
357208,355913,355913,0.62,2,5,5,366155,38.1,1468,366155
366155,382731,361469,1.5,6,4,5,355913,269.5,1468,355913
366155,382614,367226,1.1,1,2,5,357208,213.1,1468,357208
382614,382731,357208,0.96,7,0,5,355913,44.8,1468,355913
357208,367226,361469,0.53,1,0,5,364343,109.6,1468,364343
360995,382614,360995,1.6,2,0,5,367226,189.8,1468,367226
366155,366155,367226,2.48,5,1,5,360995,153.6,1468,360995
355913,364343,366155,1.41,7,2,5,382731,287.2,1468,382731
366155,382731,355913,2.07,6,1,5,355913,232.8,1468,362969
360995,361469,362969,2.47,6,1,5,382614,136.9,1468,382614
357208,357208,382614,2.8,3,2,5,361469,85.3,1468,361469
360995,364343,366155,2.59,8,4,5,367226,200.8,1468,367226
362969,357208,362969,1.91,3,4,5,361469,247.3,1468,361469
357208,382614,366155,1.83,3,5,5,364343,43.8,1468,364343
366155,362969,382614,2.31,5,5,5,362969,88.5,1468,362969
361469,357208,361469,1.79,5,4,5,361469,159.4,1468,362969
366155,362969,360995,1.17,5,4,5,355913,90.5,1468,355913
357208,362969,360995,2.4,1,4,5,361469,55.4,1468,361469
361469,355913,355913,2.1,6,3,5,357208,237.2,1468,382614
366155,382731,355913,2.12,1,3,5,361469,30.6,1468,382614
355913,360995,357208,2.69,3,3,5,361469,175.8,1468,361469
355913,367226,357208,2.84,3,3,5,364343,218.1,1468,364343
360995,382731,357208,0.83,1,5,5,364343,203.8,1468,366155
362969,362969,361469,2.87,7,0,5,355913,271.9,1468,355913
360995,360995,357208,2.23,5,1,5,360995,299.0,1468,360995
382614,360995,366155,2.19,3,3,5,382614,250.2,1468,382614
367226,366155,382614,0.96,8,2,5,382614,276.9,1468,382614
367226,367226,362969,1.18,2,2,5,361469,124.0,1468,361469
367226,361469,355913,2.81,1,2,5,360995,145.9,1468,360995
366155,382614,382731,0.85,3,0,5,382731,202.8,1468,382731
355913,362969,361469,1.07,1,0,5,367226,245.1,1468,361469
382614,382731,366155,1.22,5,3,5,382731,45.5,1468,382731
357208,360995,360995,1.36,3,2,5,361469,182.4,1468,361469
357208,364343,382731,0.53,8,3,5,366155,104.4,1468,366155
382614,355913,361469,1.03,3,3,5,382614,285.2,1468,382614
367226,367226,361469,1.16,2,3,5,364343,52.2,1468,360995
355913,362969,382731,1.94,6,3,5,366155,189.9,1468,364343
361469,382731,360995,1.01,3,2,5,360995,286.5,1468,360995
355913,382614,361469,2.47,3,0,5,360995,238.9,1468,360995
367226,366155,382614,2.27,7,1,5,382731,146.6,1468,382731
366155,361469,382731,2.4,2,4,5,357208,198.1,1468,357208
362969,367226,367226,2.45,5,0,5,364343,44.6,1468,382614
366155,364343,355913,2.08,8,4,5,360995,287.1,1468,360995
361469,366155,355913,0.61,1,2,5,361469,24.0,1468,361469
382731,360995,357208,0.52,5,5,5,367226,217.6,1468,362969
382731,355913,362969,2.56,3,4,5,382731,248.2,1468,382731
367226,355913,366155,1.84,1,3,5,367226,214.4,1468,367226
366155,382614,357208,1.14,1,1,5,367226,124.0,1468,367226
360995,355913,357208,2.34,1,4,5,367226,90.0,1468,367226
367226,364343,360995,1.37,1,4,5,382614,13.2,1468,382614
382731,382731,366155,2.77,3,2,5,382614,125.3,1468,382614
367226,355913,367226,0.83,5,4,5,362969,295.0,1468,362969
367226,367226,364343,2.29,4,0,5,362969,264.4,1468,362969
366155,355913,355913,0.59,5,3,5,355913,192.5,1468,355913
361469,357208,357208,0.55,3,3,5,357208,147.6,1468,357208
362969,355913,382614,2.59,7,3,5,355913,42.6,1468,355913
382731,382614,360995,2.03,2,5,5,361469,17.4,1468,361469
382731,366155,361469,1.98,5,0,5,382731,15.0,1468,382731
382614,360995,367226,1.32,1,0,5,382614,255.6,1468,366155
360995,362969,382731,2.43,1,4,5,382614,85.5,1468,382614
366155,357208,361469,1.82,1,3,5,360995,182.6,1468,360995
357208,364343,382731,1.49,8,3,5,382731,220.8,1468,382731
366155,362969,367226,1.62,2,2,5,355913,23.2,1468,361469
360995,364343,361469,2.01,3,2,5,360995,77.6,1468,360995
364343,360995,357208,1.6,4,3,5,355913,205.3,1468,355913
357208,366155,360995,1.6,8,5,5,355913,36.7,1468,355913
360995,362969,364343,2.48,1,2,5,367226,248.9,1468,367226
362969,357208,360995,1.3,6,1,5,360995,95.3,1468,382731
355913,382614,382614,1.03,1,3,5,364343,165.8,1468,364343
362969,361469,382614,2.03,4,3,5,357208,80.5,1468,357208
357208,382614,361469,2.75,3,1,5,355913,170.0,1468,355913
367226,361469,366155,0.59,5,1,5,360995,296.6,1468,361469
357208,367226,382614,2.24,3,0,5,357208,126.9,1468,355913
360995,364343,362969,0.97,7,2,5,360995,108.3,1468,382731
362969,361469,367226,2.81,8,0,5,382731,281.6,1468,382731
355913,361469,360995,0.92,6,5,5,362969,214.0,1468,362969
367226,366155,382731,2.04,2,1,5,366155,34.1,1468,364343
364343,364343,382614,1.17,5,4,5,355913,122.8,1468,355913
364343,367226,362969,2.05,3,1,5,382731,21.7,1468,382731
360995,382731,364343,1.12,7,4,5,382731,220.7,1468,382731
382614,367226,366155,2.46,8,2,5,362969,51.7,1468,367226
382614,357208,360995,2.14,1,4,5,382731,110.8,1468,360995
382614,366155,367226,2.11,5,3,5,360995,256.7,1468,360995
362969,360995,357208,1.6,5,1,5,360995,271.5,1468,360995
355913,367226,364343,0.57,1,5,5,366155,276.4,1468,364343
382731,360995,360995,0.63,5,2,5,355913,86.7,1468,355913
361469,382614,355913,2.5,1,3,5,366155,238.0,1468,366155
382731,360995,361469,1.45,1,4,5,364343,176.7,1468,364343
361469,382614,367226,2.23,8,1,5,382731,78.9,1468,382731
355913,357208,362969,2.84,1,1,5,357208,20.5,1468,357208
355913,355913,366155,0.73,3,1,5,366155,275.8,1468,366155
357208,361469,364343,2.59,5,2,5,382731,298.2,1468,382731
361469,355913,355913,2.34,4,3,5,355913,38.1,1468,355913
361469,355913,362969,1.3,1,3,5,382614,258.3,1468,382614
361469,360995,367226,1.72,8,4,5,362969,118.7,1468,362969
360995,382731,366155,1.16,1,1,5,360995,92.7,1468,360995
366155,361469,366155,1.16,1,2,5,364343,162.9,1468,364343
361469,382614,357208,0.72,6,3,5,355913,145.7,1468,355913
355913,357208,361469,0.58,6,0,5,366155,75.6,1468,382614
364343,382614,355913,2.82,3,0,5,382731,18.4,1468,382731
364343,361469,382614,2.52,6,5,5,364343,279.0,1468,364343
364343,366155,355913,0.6,6,2,5,382614,80.5,1468,382614
361469,361469,364343,2.76,4,4,5,364343,283.9,1468,364343
361469,362969,360995,2.29,1,1,5,366155,24.1,1468,366155
362969,361469,367226,1.37,5,5,5,367226,158.4,1468,382731
355913,367226,361469,1.99,2,3,5,361469,49.2,1468,357208
357208,364343,366155,1.96,3,3,5,364343,95.3,1468,364343
364343,382614,382731,2.41,5,2,5,364343,44.5,1468,364343
366155,367226,364343,0.97,8,4,5,382731,238.3,1468,382731
357208,360995,366155,0.67,1,2,5,361469,5.2,1468,361469
364343,382614,361469,2.23,1,0,5,367226,160.6,1468,367226
364343,360995,367226,2.86,6,3,5,357208,143.3,1468,357208
382731,357208,362969,0.61,3,3,5,361469,88.1,1468,361469
382731,364343,382614,0.65,2,0,5,360995,127.4,1468,360995
382614,382614,366155,1.83,6,3,5,361469,190.0,1468,361469
357208,355913,361469,1.68,6,1,5,382614,63.4,1468,360995
366155,364343,361469,2.98,2,2,5,357208,189.9,1468,357208
367226,382731,367226,1.78,8,1,5,361469,118.6,1468,361469
382614,361469,362969,0.79,1,3,5,366155,193.7,1468,366155
362969,355913,357208,2.46,1,3,5,382614,119.7,1468,382614
367226,382614,382614,1.68,4,4,5,355913,211.1,1468,367226
357208,360995,382614,0.65,3,4,5,361469,106.6,1468,361469
361469,382614,355913,1.28,6,0,5,362969,3.3,1468,362969
362969,364343,367226,2.02,6,4,5,382731,241.5,1468,361469
364343,382614,357208,1.6,6,3,5,355913,8.3,1468,355913
360995,367226,360995,2.37,3,3,5,364343,57.5,1468,364343
367226,361469,366155,2.55,1,3,5,366155,78.3,1468,366155
367226,382614,360995,2.01,7,5,5,355913,56.4,1468,355913
362969,360995,367226,2.34,5,0,5,361469,124.9,1468,355913
357208,362969,362969,2.2,3,5,5,364343,63.8,1468,361469
382614,361469,366155,2.56,1,0,5,362969,3.2,1468,367226
366155,355913,362969,2.79,3,3,5,382731,287.6,1468,382731
362969,366155,367226,0.89,3,2,5,366155,98.9,1468,366155
364343,357208,382731,2.6,2,0,5,367226,123.6,1468,362969
382614,382614,357208,1.67,2,1,5,361469,286.0,1468,361469
355913,364343,382731,1.38,1,2,5,366155,288.6,1468,366155
361469,357208,357208,1.49,1,5,5,382614,11.1,1468,382614
367226,361469,364343,1.06,1,5,5,382614,52.9,1468,366155
366155,364343,355913,0.72,6,3,5,366155,112.3,1468,366155
362969,362969,382731,1.96,1,4,5,367226,106.2,1468,367226
355913,366155,362969,2.17,6,1,5,367226,117.2,1468,367226
382731,364343,360995,2.04,8,1,5,355913,114.8,1468,355913
382731,382614,362969,1.34,1,1,5,357208,63.9,1468,357208
362969,355913,360995,2.42,1,5,5,364343,149.3,1468,364343
360995,366155,357208,2.12,4,0,5,357208,180.9,1468,382731
360995,355913,361469,2.57,7,3,5,355913,20.4,1468,355913
364343,364343,382614,1.34,1,5,5,366155,124.8,1468,366155
362969,355913,360995,0.66,6,0,5,382731,90.5,1468,382731
364343,382614,355913,2.96,2,0,5,367226,217.1,1468,367226
360995,382614,364343,2.16,4,4,5,367226,66.7,1468,367226
362969,382731,357208,2.82,1,1,5,361469,270.8,1468,361469
367226,360995,382614,2.1,8,1,5,355913,33.6,1468,355913
357208,360995,366155,2.1,2,2,5,357208,128.1,1468,357208
382614,366155,355913,2.64,1,3,5,366155,290.2,1468,366155
361469,366155,366155,2.77,6,3,5,382731,260.9,1468,382731
360995,357208,355913,1.44,3,0,5,360995,80.3,1468,360995
355913,364343,366155,1.48,4,5,5,382731,91.3,1468,382731
362969,364343,382614,2.66,3,0,5,382614,288.7,1468,382614
355913,361469,357208,2.66,7,3,5,382731,97.1,1468,382731
362969,362969,355913,0.61,2,4,5,361469,219.8,1468,361469
361469,362969,355913,2.22,7,1,5,382614,204.3,1468,382614
367226,360995,364343,1.05,1,3,5,361469,165.1,1468,361469
382614,357208,355913,1.66,4,4,5,357208,8.4,1468,364343
355913,382614,362969,1.08,4,1,5,355913,156.6,1468,355913
355913,355913,367226,2.62,3,2,5,361469,216.7,1468,361469
357208,362969,357208,2.21,2,5,5,360995,109.7,1468,362969
364343,382614,362969,1.66,3,4,5,366155,138.7,1468,366155
382614,364343,361469,1.91,3,1,5,361469,180.9,1468,361469
361469,364343,355913,1.83,7,4,5,366155,192.7,1468,366155
361469,367226,362969,0.82,1,0,5,382614,288.6,1468,382614
367226,364343,367226,1.49,3,3,5,366155,234.9,1468,366155
361469,382731,361469,1.56,1,5,5,357208,193.1,1468,364343
364343,367226,362969,0.68,6,4,5,357208,161.7,1468,364343
360995,360995,382731,1.3,1,4,5,357208,209.7,1468,361469
382731,362969,355913,1.43,2,0,5,355913,62.2,1468,382614
360995,382614,357208,2.66,4,3,5,355913,136.9,1468,355913
361469,382731,360995,2.14,2,0,5,357208,210.4,1468,357208
357208,355913,364343,2.8,6,2,5,382614,161.4,1468,382614
361469,362969,364343,2.26,4,0,5,364343,153.0,1468,362969
382614,357208,360995,1.25,1,4,5,364343,144.3,1468,364343
361469,382731,361469,1.3,7,4,5,382731,108.1,1468,355913
366155,360995,382614,2.86,1,1,5,357208,105.7,1468,357208
361469,355913,355913,1.97,5,1,5,362969,40.5,1468,382731
382614,366155,361469,2.86,8,4,5,362969,174.4,1468,361469
382614,364343,382731,1.39,5,2,5,364343,35.4,1468,382731
382731,361469,382614,1.05,1,0,5,357208,190.8,1468,357208
357208,360995,357208,0.96,1,4,5,366155,114.2,1468,366155
357208,367226,382731,0.57,7,0,5,366155,52.5,1468,362969
382731,361469,362969,1.19,3,2,5,355913,31.1,1468,355913
382731,382614,360995,0.95,7,3,5,361469,26.9,1468,361469
364343,382731,361469,1.56,1,2,5,366155,80.6,1468,366155
360995,361469,367226,2.58,2,0,5,357208,210.2,1468,357208
360995,382731,382614,2.76,3,0,5,357208,69.2,1468,366155
364343,382731,361469,1.73,6,0,5,361469,167.9,1468,361469
361469,355913,367226,0.84,6,2,5,355913,139.2,1468,355913
360995,364343,382731,2.32,3,5,5,357208,67.2,1468,357208
362969,364343,382731,2.3,8,2,5,361469,214.8,1468,361469
357208,382614,382731,2.27,2,2,5,362969,293.0,1468,357208
382731,362969,361469,2.03,3,4,5,382614,78.0,1468,382614
362969,357208,357208,1.68,3,3,5,382614,114.7,1468,367226
360995,382731,366155,0.76,5,1,5,382614,198.0,1468,355913
355913,364343,364343,0.94,5,3,5,361469,6.8,1468,355913
367226,364343,362969,2.38,1,1,5,367226,76.3,1468,361469
364343,367226,355913,1.51,1,1,5,361469,256.7,1468,361469
360995,357208,364343,1.73,1,5,5,364343,240.0,1468,366155
382731,366155,360995,1.39,1,2,5,364343,72.8,1468,364343
382731,362969,366155,1.97,2,0,5,362969,226.2,1468,362969
361469,366155,366155,2.45,2,1,5,382614,5.2,1468,360995
361469,361469,362969,1.37,5,0,5,355913,292.6,1468,355913
360995,382614,360995,2.04,6,3,5,382614,162.2,1468,366155
382614,355913,382731,1.15,6,5,5,364343,16.0,1468,357208
355913,361469,362969,0.53,1,5,5,366155,115.5,1468,366155
367226,367226,361469,1.74,5,0,5,362969,114.4,1468,362969
357208,361469,382731,2.95,4,5,5,362969,17.0,1468,362969
361469,364343,362969,0.64,3,0,5,362969,204.6,1468,361469
382731,362969,364343,0.66,3,0,5,357208,50.2,1468,357208
362969,360995,366155,1.61,2,4,5,382614,98.8,1468,366155
361469,382731,382731,2.15,2,1,5,357208,109.0,1468,362969
