lastSpellID,secondLastSpellID,thirdLastSpellID,timeSinceLastCast,nameplateCount,secondaryResource,secondaryResourceMax,blizzardRecommendation,combatDuration,specID,target_spellID
370965,258860,162243,0.84,1,3,5,185123,44.0,577,185123
188499,185123,198793,0.92,2,4,5,191427,69.7,577,191427
258920,210152,370965,0.97,1,5,5,370965,26.3,577,370965
162794,201427,188499,0.82,1,2,5,195072,116.1,577,162243
191427,188499,258920,0.77,1,2,5,162243,138.1,577,162243
198793,162243,162794,2.36,3,0,5,198013,128.2,577,201427
370965,162243,198793,1.55,1,2,5,162794,130.4,577,162794
370965,198793,185123,1.16,5,3,5,188499,124.2,577,188499
195072,342817,162794,2.27,5,5,5,370965,132.9,577,370965
195072,198013,342817,1.69,1,3,5,201427,287.3,577,201427
258920,185123,210152,0.95,1,3,5,195072,179.6,577,195072
191427,342817,198013,1.55,1,2,5,210152,37.0,577,162243
162243,258920,188499,0.96,8,4,5,370965,67.9,577,370965
162243,188499,342817,2.75,4,1,5,342817,215.2,577,342817
198793,258860,191427,1.84,7,3,5,185123,217.4,577,185123
258920,185123,342817,0.8,8,0,5,198013,155.1,577,198013
188499,191427,258860,2.89,1,5,5,258920,98.6,577,258920
342817,191427,191427,2.83,1,2,5,258860,38.4,577,185123
185123,210152,162794,2.6,1,0,5,258860,82.2,577,258860
191427,370965,201427,2.05,1,2,5,195072,286.7,577,195072
162794,191427,258920,0.89,8,1,5,188499,283.2,577,188499
370965,188499,201427,0.85,2,1,5,195072,153.1,577,195072
198793,195072,195072,1.25,2,1,5,198793,175.4,577,201427
198013,198793,210152,2.36,6,0,5,185123,11.5,577,342817
210152,342817,198793,0.83,8,3,5,162243,112.0,577,201427
201427,210152,258920,1.37,1,4,5,201427,24.5,577,201427
188499,188499,210152,1.97,2,0,5,195072,255.7,577,195072
185123,191427,210152,2.9,7,0,5,258860,94.8,577,258860
342817,210152,185123,1.92,8,2,5,188499,197.3,577,188499
185123,342817,162794,1.42,7,3,5,342817,111.9,577,342817
191427,188499,342817,0.52,1,2,5,370965,101.8,577,370965
258920,188499,201427,1.09,3,3,5,198013,54.4,577,342817
185123,342817,198013,1.26,8,1,5,198013,66.0,577,198013
198793,191427,342817,1.78,3,3,5,185123,169.3,577,258920
201427,370965,198793,2.9,8,2,5,162243,62.9,577,188499
191427,210152,370965,2.94,6,1,5,162794,271.6,577,188499
185123,201427,342817,1.34,1,5,5,191427,221.8,577,191427
162794,195072,188499,0.66,1,2,5,201427,72.8,577,201427
198793,198013,370965,1.92,4,0,5,191427,265.8,577,195072
185123,162794,191427,1.25,1,3,5,162794,142.9,577,162794
185123,162243,258860,1.06,1,4,5,162243,160.6,577,162243
201427,370965,210152,2.29,1,5,5,195072,212.6,577,195072
258920,258860,191427,2.93,6,1,5,210152,194.1,577,210152
201427,191427,198013,2.12,5,2,5,162794,25.3,577,162243
188499,162243,162243,1.29,1,4,5,162794,122.4,577,162794
258860,201427,188499,2.72,1,3,5,162794,299.4,577,162794
198793,162243,258860,2.5,3,3,5,201427,114.2,577,201427
162243,258860,198793,2.39,1,2,5,185123,59.2,577,185123
370965,258920,185123,2.96,1,3,5,195072,156.0,577,195072
258920,258920,201427,1.72,3,1,5,342817,87.5,577,342817
162243,342817,188499,0.51,5,3,5,210152,136.6,577,210152
210152,198013,258860,0.8,1,3,5,162794,249.5,577,258920
258920,258860,162243,2.72,1,4,5,162794,173.8,577,162794
198013,162794,258920,1.72,7,4,5,342817,202.8,577,342817
201427,162794,201427,2.85,3,2,5,258860,113.6,577,258860
198013,188499,201427,2.62,3,4,5,195072,223.4,577,195072
162794,188499,191427,1.96,1,5,5,258920,167.6,577,258920
342817,210152,258860,2.94,8,5,5,210152,151.6,577,210152
198013,370965,198793,2.56,1,0,5,162794,152.1,577,191427
198793,162794,370965,1.93,3,3,5,162243,31.0,577,191427
188499,162794,201427,2.68,1,3,5,195072,27.4,577,195072
162794,258920,188499,2.8,3,3,5,370965,287.5,577,370965
342817,195072,258920,1.85,1,1,5,162794,53.5,577,162794
188499,162794,195072,0.69,1,3,5,370965,48.6,577,370965
195072,188499,258860,0.94,2,0,5,201427,18.8,577,201427
162243,258860,162794,1.24,1,1,5,201427,295.3,577,201427
210152,162794,185123,0.71,3,3,5,162243,192.5,577,162243
210152,210152,185123,0.68,2,5,5,198013,165.5,577,198013
201427,342817,201427,2.86,5,2,5,195072,93.4,577,195072
258860,198793,370965,2.86,6,2,5,162243,124.7,577,162243
162243,198793,258860,2.49,5,4,5,162794,290.1,577,162794
191427,198013,191427,0.67,3,1,5,185123,171.6,577,185123
195072,342817,258920,2.37,6,5,5,195072,226.0,577,195072
162243,195072,185123,2.54,4,3,5,185123,136.4,577,185123
370965,162794,258920,1.71,6,5,5,162243,164.1,577,162243
195072,195072,188499,0.83,3,1,5,198793,29.0,577,258920
258860,162243,201427,1.38,8,5,5,342817,64.1,577,342817
162794,162243,162794,1.03,5,4,5,258920,159.1,577,191427
210152,185123,210152,2.64,6,2,5,188499,132.5,577,188499
185123,162794,162243,0.98,2,3,5,185123,244.7,577,185123
191427,370965,198793,2.3,5,3,5,370965,47.1,577,370965
195072,185123,201427,1.51,1,2,5,191427,194.5,577,191427
370965,162794,198793,1.24,2,2,5,195072,16.3,577,195072
370965,162794,258920,0.5,4,2,5,185123,95.3,577,185123
258860,188499,370965,2.27,7,3,5,198013,263.7,577,198013
191427,188499,191427,0.98,1,2,5,258860,29.6,577,258860
185123,258860,370965,2.46,3,3,5,185123,153.3,577,185123
162794,191427,162243,1.47,4,4,5,198013,171.6,577,198013
162794,188499,162243,2.5,2,5,5,258860,142.1,577,191427
198013,258860,370965,2.68,8,4,5,258920,251.3,577,258920
210152,201427,258860,2.78,6,5,5,162243,226.8,577,162243
185123,258920,191427,0.55,2,5,5,191427,189.3,577,191427
198013,162243,188499,1.69,7,1,5,162794,188.0,577,258920
258860,210152,188499,2.66,3,2,5,370965,2.5,577,198013
162243,198013,191427,2.15,3,2,5,185123,27.2,577,185123
191427,258920,162794,2.17,2,1,5,198013,280.7,577,195072
191427,342817,258920,2.05,1,5,5,258860,12.7,577,258860
258920,342817,195072,2.62,2,0,5,258920,89.8,577,258920
198793,162243,198793,2.32,4,3,5,258860,172.8,577,258860
162794,185123,210152,2.19,2,1,5,162243,107.8,577,162243
195072,162243,198013,1.06,7,2,5,162794,291.5,577,162794
210152,342817,198793,0.54,3,1,5,162794,16.4,577,162794
201427,258920,370965,1.45,5,5,5,258920,57.8,577,198013
162243,201427,198013,2.65,1,2,5,191427,134.7,577,191427
210152,162243,198013,1.81,1,5,5,370965,75.8,577,370965
258860,198793,258920,2.19,2,2,5,195072,243.6,577,370965
162794,210152,198013,0.65,5,3,5,188499,176.7,577,191427
210152,185123,185123,1.61,1,3,5,191427,192.1,577,258920
162243,191427,210152,2.73,3,5,5,195072,246.6,577,370965
201427,195072,201427,1.59,1,2,5,162243,23.3,577,162243
198793,162243,210152,2.64,7,2,5,191427,182.9,577,258920
195072,258860,198793,2.52,5,1,5,201427,23.5,577,201427
258860,258860,210152,2.94,7,4,5,162794,131.3,577,162794
198013,258860,370965,2.26,7,2,5,185123,297.7,577,185123
185123,162794,195072,0.66,5,5,5,195072,62.7,577,195072
370965,162794,342817,1.7,8,1,5,342817,49.4,577,342817
188499,185123,195072,1.53,2,4,5,162243,66.7,577,162243
162794,370965,258920,2.22,1,0,5,370965,5.2,577,370965
185123,258920,162794,1.49,8,1,5,188499,6.9,577,188499
188499,198013,198013,2.35,1,1,5,258920,235.2,577,162794
198793,370965,195072,1.92,3,0,5,185123,251.3,577,188499
195072,201427,370965,1.21,7,2,5,342817,115.4,577,342817
201427,162794,185123,0.59,8,0,5,342817,279.3,577,342817
201427,188499,191427,2.61,3,5,5,258860,93.6,577,258860
185123,185123,195072,1.74,2,1,5,162794,10.2,577,191427
201427,162794,258920,2.35,1,5,5,201427,278.4,577,258920
201427,162243,370965,1.49,3,2,5,191427,43.0,577,191427
342817,198013,210152,0.63,2,4,5,258920,208.5,577,258920
342817,185123,162794,1.36,5,4,5,210152,227.3,577,210152
195072,185123,342817,2.67,2,3,5,198013,45.0,577,195072
210152,188499,201427,0.83,8,0,5,258920,155.9,577,258920
201427,370965,342817,1.63,2,4,5,162243,275.3,577,198013
162243,258860,162243,2.24,1,3,5,162794,103.5,577,162794
258920,195072,201427,2.29,1,4,5,162794,180.1,577,162794
342817,201427,198013,1.58,1,4,5,198793,5.2,577,195072
258920,258860,195072,1.1,7,5,5,185123,145.4,577,188499
370965,162794,210152,1.78,8,5,5,342817,190.1,577,342817
201427,342817,191427,1.75,5,3,5,210152,218.8,577,210152
162794,188499,258860,2.42,7,3,5,195072,24.2,577,342817
258920,185123,195072,2.54,5,3,5,191427,274.7,577,191427
258860,188499,185123,1.98,2,1,5,191427,13.6,577,191427
201427,198793,258920,1.29,8,3,5,201427,19.7,577,201427
258920,258920,162243,0.6,2,1,5,162794,5.8,577,370965
342817,198793,342817,2.86,4,0,5,210152,277.9,577,210152
342817,191427,201427,0.73,7,5,5,191427,13.0,577,191427
258920,342817,162243,0.53,1,4,5,195072,262.8,577,201427
258920,191427,370965,0.71,1,5,5,191427,222.6,577,191427
188499,162794,162794,1.83,7,4,5,191427,140.8,577,210152
162243,188499,185123,2.95,7,0,5,198013,52.4,577,198013
162794,198013,210152,0.63,3,0,5,210152,291.0,577,210152
195072,258860,188499,2.71,1,1,5,162794,272.2,577,162794
258860,162794,210152,0.58,7,1,5,210152,57.7,577,210152
195072,210152,201427,1.14,3,4,5,198013,122.3,577,198013
195072,198793,191427,1.68,1,5,5,191427,142.2,577,191427
198013,258860,342817,2.68,1,5,5,162243,46.6,577,191427
188499,370965,201427,2.08,8,3,5,342817,227.0,577,342817
201427,185123,162243,0.75,1,1,5,258860,52.7,577,258860
342817,370965,210152,2.34,1,2,5,185123,142.1,577,185123
188499,370965,210152,1.98,6,4,5,188499,132.2,577,162794
258920,162794,258920,2.37,1,4,5,162794,71.0,577,162794
198793,195072,210152,2.95,7,1,5,162794,195.2,577,210152
210152,342817,191427,2.62,1,0,5,185123,291.9,577,185123
258860,191427,210152,1.93,1,0,5,210152,244.5,577,191427
188499,210152,162243,0.87,2,1,5,201427,209.4,577,162794
201427,195072,258860,1.75,1,3,5,258920,24.4,577,258920
162243,342817,185123,2.98,3,2,5,210152,31.4,577,210152
188499,195072,258860,2.89,2,3,5,201427,223.9,577,201427
162243,210152,370965,2.86,3,0,5,162243,121.4,577,162243
198013,188499,198793,2.28,6,3,5,185123,104.1,577,370965
162794,162243,370965,2.91,5,1,5,342817,184.7,577,342817
370965,198793,195072,0.54,8,5,5,370965,20.8,577,210152
191427,258860,201427,1.71,2,3,5,191427,277.1,577,191427
195072,191427,258920,0.68,1,3,5,162243,241.7,577,162243
162243,198013,210152,0.93,8,1,5,258920,75.2,577,342817
162243,210152,258860,1.96,5,2,5,258920,71.3,577,258920
370965,342817,198013,0.87,2,3,5,162243,210.4,577,162243
198013,191427,201427,2.46,1,5,5,258860,35.4,577,258860
258860,258920,258920,0.99,1,1,5,162243,55.4,577,162243
370965,258860,342817,0.92,5,4,5,370965,256.7,577,370965
195072,370965,258860,0.59,2,2,5,195072,137.0,577,195072
258860,210152,370965,1.42,3,2,5,370965,258.8,577,185123
258860,258860,195072,1.81,4,4,5,198013,55.3,577,198013
258860,201427,191427,2.36,2,1,5,185123,84.2,577,185123
342817,191427,195072,2.79,7,0,5,185123,58.5,577,185123
342817,258920,258860,2.8,6,4,5,191427,192.6,577,198013
201427,191427,198793,0.73,6,2,5,370965,204.2,577,370965
201427,185123,195072,1.39,3,1,5,191427,153.3,577,210152
191427,342817,198013,1.8,3,3,5,258920,102.2,577,258920
370965,162243,162794,2.39,4,5,5,210152,195.7,577,210152
210152,258860,162794,1.55,4,1,5,342817,77.7,577,342817
188499,188499,185123,2.16,1,1,5,195072,292.4,577,195072
370965,198013,370965,1.55,1,1,5,162243,82.3,577,258860
162243,198013,188499,2.2,4,1,5,185123,142.0,577,201427
198013,162243,198013,1.92,2,1,5,370965,104.6,577,195072
191427,198013,258860,2.09,2,4,5,185123,259.8,577,185123
258920,210152,258920,1.94,7,0,5,210152,242.1,577,370965
342817,201427,198013,2.02,2,5,5,258860,20.1,577,201427
370965,210152,191427,0.67,1,0,5,162794,75.8,577,162794
162243,342817,195072,2.69,7,2,5,258920,3.2,577,188499
258860,210152,370965,2.79,1,4,5,198013,259.2,577,370965
195072,198793,185123,2.85,1,1,5,162794,181.2,577,162243
370965,201427,162243,2.88,5,0,5,162794,179.1,577,162794
201427,258860,198793,1.56,1,2,5,162243,284.9,577,162243
198793,370965,162243,2.27,1,4,5,162794,205.9,577,162794
195072,258920,198013,1.04,6,1,5,210152,128.3,577,210152
188499,185123,201427,1.48,8,4,5,188499,231.0,577,188499
258920,258920,201427,2.65,1,0,5,370965,298.7,577,258920
258920,162794,201427,1.4,3,4,5,210152,31.4,577,210152
210152,195072,198013,2.59,6,4,5,188499,42.8,577,188499
195072,258920,162794,2.21,4,2,5,195072,27.0,577,195072
198013,191427,210152,1.57,5,3,5,258920,204.0,577,258920
342817,258920,258860,2.01,4,4,5,201427,73.3,577,191427
342817,201427,162243,1.44,8,0,5,258860,223.7,577,162794
370965,370965,195072,0.72,1,0,5,195072,293.7,577,195072
195072,162243,370965,1.29,8,1,5,210152,216.3,577,210152
185123,191427,258920,1.36,3,4,5,188499,59.3,577,188499
188499,195072,258860,1.28,6,1,5,342817,78.2,577,210152
191427,201427,210152,1.85,3,3,5,258920,282.2,577,258920
342817,185123,185123,2.7,1,4,5,195072,263.3,577,195072
191427,188499,185123,1.19,3,5,5,198013,18.1,577,198013
191427,201427,195072,1.77,7,4,5,370965,13.5,577,370965
342817,188499,198013,1.57,7,1,5,342817,181.1,577,342817
198013,191427,188499,1.3,1,5,5,201427,254.4,577,201427
210152,198013,198013,0.6,1,5,5,198013,114.7,577,191427
162794,185123,258860,2.73,1,2,5,201427,6.0,577,201427
195072,198013,210152,2.12,8,4,5,370965,71.9,577,370965
210152,188499,201427,1.23,5,2,5,258860,216.3,577,191427
342817,198793,258920,2.96,6,3,5,258860,79.7,577,258860
198793,195072,162794,0.53,3,2,5,370965,16.5,577,370965
198793,195072,195072,0.59,1,1,5,185123,252.5,577,185123
188499,198013,198793,2.06,1,2,5,258920,59.5,577,258920
162794,370965,198793,1.84,4,1,5,195072,149.2,577,195072
191427,210152,258920,0.6,8,2,5,188499,259.5,577,188499
370965,198013,258860,0.66,2,0,5,201427,258.7,577,162794
191427,185123,198013,0.86,6,0,5,201427,240.2,577,201427
198793,162243,191427,2.92,1,1,5,162794,192.7,577,162794
191427,210152,162243,2.88,6,2,5,342817,215.6,577,342817
185123,370965,370965,2.42,2,2,5,258920,42.3,577,258860
198793,188499,342817,2.7,6,4,5,188499,286.1,577,188499
370965,258860,198013,2.68,6,3,5,370965,173.3,577,370965
210152,198013,198013,2.14,7,5,5,342817,31.9,577,342817
258920,258920,198013,2.61,7,2,5,258860,61.5,577,258860
162243,201427,185123,2.97,2,1,5,201427,179.4,577,258860
191427,191427,342817,0.77,1,4,5,162794,188.4,577,162794
195072,198793,258860,2.62,3,5,5,198013,184.7,577,198013
342817,258860,342817,2.97,3,1,5,258920,150.9,577,258920
185123,188499,201427,1.62,6,4,5,210152,5.5,577,210152
198013,188499,198013,1.24,5,5,5,342817,256.8,577,342817
162794,370965,258860,2.19,3,5,5,258920,159.4,577,258920
195072,210152,370965,2.35,6,2,5,191427,199.5,577,191427
195072,258860,210152,0.79,7,1,5,188499,295.3,577,195072
162243,162243,198793,0.65,3,4,5,342817,67.2,577,191427
258860,185123,188499,1.15,1,0,5,191427,289.6,577,191427
195072,258920,342817,1.93,1,0,5,258920,32.6,577,258920
191427,370965,198013,2.13,8,2,5,191427,116.3,577,191427
162794,198013,370965,2.56,8,5,5,210152,9.4,577,210152
185123,201427,210152,0.94,1,0,5,162243,74.6,577,162243
210152,201427,191427,0.96,3,1,5,258860,45.9,577,258860
198793,191427,210152,2.24,4,4,5,195072,134.6,577,195072
370965,162243,195072,2.8,2,2,5,198793,233.7,577,198013
258920,210152,191427,2.22,2,2,5,201427,216.5,577,185123
370965,191427,201427,0.95,8,5,5,258920,177.4,577,258920
258920,258920,195072,1.08,4,3,5,210152,77.2,577,195072
162794,201427,162794,1.87,3,4,5,370965,276.4,577,188499
342817,198013,195072,2.44,2,0,5,191427,23.1,577,191427
188499,201427,162243,0.68,8,1,5,198013,171.6,577,198013
370965,370965,191427,1.75,3,3,5,201427,38.4,577,201427
342817,258920,370965,0.81,1,1,5,162243,155.4,577,162243
195072,370965,185123,2.37,2,0,5,342817,184.3,577,258860
162243,201427,210152,1.72,2,3,5,195072,266.4,577,201427
162794,258860,210152,1.8,1,5,5,370965,99.4,577,370965
162794,195072,195072,2.89,3,0,5,188499,41.2,577,188499
370965,370965,162243,1.39,4,2,5,258860,284.2,577,258860
162243,342817,191427,0.98,1,5,5,185123,19.8,577,185123
162794,185123,258920,2.57,1,3,5,210152,187.6,577,258860
201427,258860,370965,2.74,6,5,5,258860,157.4,577,258860
162243,195072,195072,1.9,3,1,5,195072,142.5,577,201427
198793,258860,195072,2.81,3,0,5,198793,175.4,577,201427
342817,342817,195072,2.75,4,0,5,370965,139.1,577,370965
342817,195072,162243,0.54,4,5,5,195072,191.6,577,162243
342817,198013,191427,2.66,3,4,5,162794,58.8,577,162794
258920,198793,162794,0.86,3,0,5,185123,81.4,577,162243
258920,210152,258920,2.68,3,0,5,201427,255.7,577,201427
210152,258920,195072,1.04,6,4,5,188499,174.5,577,185123
195072,342817,162794,1.58,7,0,5,201427,283.9,577,188499
191427,195072,258920,1.3,8,5,5,370965,262.7,577,370965
258920,188499,185123,1.1,2,0,5,185123,171.3,577,185123
188499,258860,162794,1.14,1,3,5,188499,198.0,577,185123
185123,162243,162243,1.24,6,2,5,201427,63.5,577,201427
191427,162243,258920,1.11,3,4,5,162243,191.7,577,162243
201427,185123,258920,1.59,7,5,5,188499,107.1,577,188499
191427,162794,195072,1.77,3,4,5,370965,173.1,577,370965
258920,210152,191427,0.67,1,2,5,258920,199.8,577,258920
342817,370965,198013,0.7,2,5,5,185123,286.0,577,185123
162794,198013,201427,2.14,5,3,5,188499,27.0,577,188499
198793,185123,210152,1.4,1,5,5,258860,253.5,577,258860
201427,188499,188499,1.43,2,4,5,198013,98.4,577,198013
342817,162243,201427,2.56,6,4,5,210152,228.9,577,210152
185123,198793,162243,0.9,6,0,5,188499,295.6,577,188499
210152,342817,258920,2.93,3,0,5,210152,117.6,577,210152
370965,162794,201427,2.66,2,5,5,370965,236.3,577,370965
185123,342817,162243,0.63,1,1,5,188499,114.0,577,162794
258860,162243,162243,2.79,7,5,5,195072,123.4,577,342817
188499,201427,201427,2.66,5,4,5,370965,119.8,577,370965
198793,185123,258920,0.68,2,0,5,201427,15.3,577,201427
191427,201427,198013,1.48,7,5,5,198013,201.5,577,198013
201427,210152,162794,1.19,1,1,5,162243,187.5,577,162243
210152,198793,210152,2.5,1,4,5,162243,41.9,577,162243
198013,258860,198793,2.39,1,0,5,258920,241.9,577,258920
195072,185123,185123,2.09,1,3,5,370965,263.5,577,370965
342817,198793,342817,0.76,1,1,5,210152,260.4,577,162794
210152,370965,198013,1.86,1,0,5,191427,24.2,577,191427
201427,370965,198013,1.45,1,4,5,370965,284.6,577,370965
162794,342817,195072,1.42,3,1,5,185123,175.0,577,185123
258920,195072,370965,0.95,2,3,5,195072,150.2,577,195072
258920,210152,342817,1.56,3,1,5,185123,142.1,577,185123
258920,198013,201427,2.51,1,4,5,201427,179.0,577,370965
201427,258860,370965,1.29,1,3,5,162794,272.9,577,162794
185123,258860,198013,2.16,2,2,5,258860,139.1,577,258860
258860,198793,201427,1.23,2,2,5,162243,150.2,577,162243
162243,191427,191427,1.8,2,5,5,162794,268.0,577,162794
195072,185123,201427,0.64,1,2,5,258920,153.8,577,258920
342817,342817,370965,2.25,5,0,5,210152,234.3,577,210152
162243,258920,191427,0.69,2,5,5,191427,94.7,577,191427
342817,162243,201427,0.94,1,5,5,162243,164.5,577,162243
162794,258860,342817,0.83,5,5,5,342817,275.0,577,258860
342817,198013,198013,1.0,3,4,5,185123,187.2,577,195072
191427,201427,258860,2.6,1,1,5,191427,231.1,577,191427
198013,191427,185123,2.8,6,1,5,201427,221.8,577,201427
201427,191427,370965,1.91,4,4,5,342817,4.8,577,342817
258920,191427,185123,2.12,8,4,5,198793,248.2,577,370965
162243,162243,188499,2.84,8,0,5,342817,211.8,577,342817
370965,201427,162794,2.54,1,0,5,191427,138.0,577,191427
258920,258920,198013,0.71,1,1,5,162794,35.6,577,162794
258860,210152,210152,0.7,3,3,5,162794,250.3,577,162243
258920,210152,191427,1.71,3,3,5,191427,81.6,577,191427
162794,198013,198793,2.1,7,5,5,258860,36.0,577,258860
370965,185123,198013,2.7,3,2,5,188499,194.1,577,201427
201427,210152,258860,1.66,7,1,5,162794,273.7,577,162794
342817,188499,185123,1.2,8,0,5,188499,162.8,577,188499
185123,258860,195072,0.86,3,3,5,162794,171.2,577,162794
201427,195072,162794,0.59,2,5,5,188499,100.7,577,201427
198013,198793,198013,2.15,5,0,5,210152,258.2,577,210152
370965,162794,258860,1.03,3,2,5,198013,15.7,577,162243
201427,162243,162243,1.31,5,2,5,198793,25.7,577,342817
195072,191427,195072,2.19,1,0,5,162243,225.5,577,162243
162243,258860,258920,2.17,2,0,5,370965,108.6,577,370965
162243,185123,210152,1.42,8,3,5,185123,224.5,577,191427
210152,188499,198793,0.54,8,0,5,201427,235.5,577,342817
342817,185123,258860,1.46,7,5,5,342817,124.9,577,342817
370965,188499,162243,2.63,1,5,5,191427,110.4,577,191427
198793,188499,195072,0.99,5,0,5,370965,74.3,577,370965
210152,198013,210152,1.03,3,5,5,258860,39.4,577,258860
258920,198793,370965,1.34,1,1,5,195072,168.2,577,195072
188499,191427,198013,2.35,1,5,5,195072,268.9,577,195072
162794,198793,162794,1.72,3,0,5,188499,126.8,577,188499
198013,198013,210152,0.89,7,0,5,162794,122.2,577,162794
342817,210152,162243,1.02,5,4,5,210152,18.3,577,210152
210152,188499,195072,2.48,1,5,5,185123,250.5,577,162243
198793,201427,191427,0.51,2,5,5,201427,29.5,577,201427
198793,258860,210152,0.84,7,1,5,210152,11.0,577,210152
198013,188499,191427,2.7,3,1,5,185123,282.5,577,342817
201427,162243,201427,2.83,5,3,5,198793,193.1,577,258860
258860,198793,258920,1.06,3,5,5,198013,250.8,577,258920
258860,162243,258860,1.83,1,0,5,162794,215.1,577,162794
162243,370965,195072,1.65,2,2,5,370965,102.2,577,258860
258860,185123,162243,0.98,5,1,5,185123,229.5,577,185123
198013,201427,201427,1.47,4,5,5,370965,96.3,577,370965
191427,195072,258860,1.31,6,5,5,258860,260.8,577,198013
195072,258920,185123,0.77,4,1,5,162243,65.4,577,198013
370965,342817,162243,2.65,4,0,5,198793,77.2,577,185123
185123,258860,210152,1.19,1,4,5,162794,118.0,577,201427
195072,162243,162794,2.11,2,3,5,198013,190.0,577,198013
201427,201427,191427,2.39,8,0,5,342817,280.0,577,342817
198013,198793,210152,0.97,1,0,5,258920,64.6,577,258860
195072,162243,258860,2.45,2,4,5,191427,47.5,577,191427
188499,195072,201427,1.75,1,5,5,258860,15.2,577,258860
198013,188499,342817,2.7,3,1,5,162794,105.4,577,162794
198013,342817,162794,2.33,1,1,5,370965,62.2,577,370965
162794,258860,195072,1.94,4,1,5,195072,179.1,577,370965
342817,188499,162243,2.34,8,2,5,188499,202.0,577,188499
162243,342817,162794,2.48,4,2,5,162243,239.0,577,162243
342817,162243,201427,1.59,1,2,5,195072,50.6,577,195072
198013,188499,188499,0.56,1,5,5,195072,48.4,577,195072
162794,342817,342817,2.66,8,2,5,162794,115.1,577,162794
258920,195072,188499,0.72,8,5,5,370965,72.3,577,370965
342817,191427,201427,1.11,2,3,5,210152,187.5,577,185123
188499,185123,201427,1.17,2,4,5,342817,7.8,577,191427
201427,162243,258920,1.2,3,5,5,185123,51.5,577,185123
342817,188499,188499,0.54,8,5,5,258860,199.0,577,258860
342817,258920,258860,1.55,3,1,5,188499,35.6,577,188499
258860,198013,191427,2.16,2,2,5,195072,2.8,577,195072
370965,342817,210152,2.74,1,5,5,162794,224.0,577,162794
162794,195072,370965,2.05,3,4,5,370965,3.7,577,162794
258860,195072,162794,2.32,6,4,5,342817,259.4,577,342817
201427,198793,198793,0.61,2,1,5,162243,197.0,577,162243
188499,195072,191427,2.23,3,4,5,188499,117.2,577,188499
195072,191427,188499,1.64,2,2,5,201427,41.3,577,201427
162794,191427,201427,1.45,1,4,5,258920,234.7,577,258920
258860,162243,185123,2.01,1,0,5,162243,260.0,577,162243
